Date,AAPL,AMZN,GOOG,MSFT,NFLX
2022-04-13 00:00:00-04:00,169.3739776611328,155.54100036621094,130.28599548339844,284.82574462890625,350.42999267578125
2022-04-14 00:00:00-04:00,164.29473876953125,151.7064971923828,127.25299835205078,277.1114501953125,341.1300048828125
2022-04-18 00:00:00-04:00,164.07608032226562,152.78500366210938,127.96099853515625,277.79473876953125,337.8599853515625
2022-04-19 00:00:00-04:00,166.39202880859375,158.11549377441406,130.531005859375,282.5282897949219,348.6099853515625
2022-04-20 00:00:00-04:00,166.2230682373047,153.9980010986328,128.24549865722656,283.5779724121094,226.19000244140625
2022-04-21 00:00:00-04:00,165.41795349121094,148.29600524902344,124.9375,278.0819396972656,218.22000122070312
2022-04-22 00:00:00-04:00,160.81582641601562,144.35000610351562,119.61399841308594,271.3677673339844,215.52000427246094
2022-04-25 00:00:00-04:00,161.89927673339844,146.07400512695312,123.25,277.9928283691406,209.91000366210938
2022-04-26 00:00:00-04:00,155.85589599609375,139.39100646972656,119.50599670410156,267.59478759765625,198.39999389648438
2022-04-27 00:00:00-04:00,155.6272735595703,138.16700744628906,115.02050018310547,280.4685363769531,188.5399932861328
2022-04-28 00:00:00-04:00,162.65467834472656,144.59649658203125,119.4114990234375,286.81622314453125,199.52000427246094
2022-04-29 00:00:00-04:00,156.7007293701172,124.28150177001953,114.96649932861328,274.8238830566406,190.36000061035156
2022-05-02 00:00:00-04:00,157.00889587402344,124.5,117.15699768066406,281.70635986328125,199.4600067138672
2022-05-03 00:00:00-04:00,158.5197296142578,124.25350189208984,118.12950134277344,279.0425109863281,199.8699951171875
2022-05-04 00:00:00-04:00,165.02035522460938,125.92849731445312,122.57499694824219,287.1628723144531,204.00999450683594
2022-05-05 00:00:00-04:00,155.82606506347656,116.40699768066406,116.74649810791016,274.6555480957031,188.32000732421875
2022-05-06 00:00:00-04:00,156.56268310546875,114.77249908447266,115.66000366210938,272.0610046386719,180.97000122070312
2022-05-09 00:00:00-04:00,151.36648559570312,108.78900146484375,113.08399963378906,262.0095520019531,173.10000610351562
2022-05-10 00:00:00-04:00,153.8052978515625,108.85900115966797,114.58450317382812,266.8818054199219,177.66000366210938
2022-05-11 00:00:00-04:00,145.83184814453125,105.37200164794922,113.96099853515625,258.01873779296875,166.3699951171875
2022-05-12 00:00:00-04:00,141.90980529785156,106.93049621582031,113.16100311279297,252.86927795410156,174.30999755859375
2022-05-13 00:00:00-04:00,146.43905639648438,113.05500030517578,116.5155029296875,258.58319091796875,187.63999938964844
2022-05-16 00:00:00-04:00,144.87620544433594,110.81050109863281,114.7925033569336,258.95953369140625,186.50999450683594
2022-05-17 00:00:00-04:00,148.55935668945312,115.36849975585938,116.70149993896484,264.22784423828125,190.55999755859375
2022-05-18 00:00:00-04:00,140.17774963378906,107.11250305175781,112.4010009765625,252.1976318359375,177.19000244140625
2022-05-19 00:00:00-04:00,136.7235870361328,107.31900024414062,110.74549865722656,251.2646026611328,183.47999572753906
2022-05-20 00:00:00-04:00,136.9624786376953,107.59100341796875,109.31300354003906,250.6888885498047,186.35000610351562
2022-05-23 00:00:00-04:00,142.45730590820312,107.55699920654297,111.66649627685547,258.71893310546875,187.44000244140625
2022-05-24 00:00:00-04:00,139.7198486328125,104.0999984741211,105.9260025024414,257.69659423828125,180.33999633789062
2022-05-25 00:00:00-04:00,139.87911987304688,106.7750015258789,105.8395004272461,260.5751037597656,187.8300018310547
2022-05-26 00:00:00-04:00,143.12425231933594,111.07749938964844,108.2959976196289,263.9300537109375,191.39999389648438
2022-05-27 00:00:00-04:00,148.95751953125,115.14649963378906,112.79900360107422,271.2156677246094,195.19000244140625
2022-05-31 00:00:00-04:00,148.1611785888672,120.20950317382812,114.03900146484375,269.8558349609375,197.44000244140625
2022-06-01 00:00:00-04:00,148.0317840576172,121.68399810791016,114.13700103759766,270.40179443359375,192.91000366210938
2022-06-02 00:00:00-04:00,150.52037048339844,125.51100158691406,117.74600219726562,272.5457458496094,205.08999633789062
2022-06-03 00:00:00-04:00,144.71694946289062,122.3499984741211,114.56400299072266,268.0195617675781,198.97999572753906
2022-06-06 00:00:00-04:00,145.47349548339844,124.79000091552734,117.010498046875,266.75897216796875,197.13999938964844
2022-06-07 00:00:00-04:00,148.0317840576172,123.0,117.22949981689453,270.4811706542969,198.61000061035156
2022-06-08 00:00:00-04:00,147.28518676757812,121.18000030517578,117.23799896240234,268.40667724609375,202.8300018310547
2022-06-09 00:00:00-04:00,141.9894561767578,116.1500015258789,114.91799926757812,262.82830810546875,192.77000427246094
2022-06-10 00:00:00-04:00,136.5045928955078,109.6500015258789,111.42749786376953,251.11572265625,182.94000244140625
2022-06-13 00:00:00-04:00,131.2785186767578,103.66999816894531,106.87650299072266,240.46519470214844,169.69000244140625
2022-06-14 00:00:00-04:00,132.1544952392578,102.30999755859375,107.19400024414062,242.67869567871094,167.5399932861328
2022-06-15 00:00:00-04:00,134.81231689453125,107.66999816894531,110.3905029296875,249.8948211669922,180.11000061035156
2022-06-16 00:00:00-04:00,129.46681213378906,103.66000366210938,106.63600158691406,243.15512084960938,173.35000610351562
2022-06-17 00:00:00-04:00,130.95997619628906,106.22000122070312,107.8655014038086,245.8152618408203,175.50999450683594
2022-06-21 00:00:00-04:00,135.25030517578125,108.68000030517578,112.01499938964844,251.86016845703125,170.91000366210938
2022-06-22 00:00:00-04:00,134.73269653320312,108.94999694824219,112.03399658203125,251.2546844482422,178.88999938964844
2022-06-23 00:00:00-04:00,137.63937377929688,112.44000244140625,112.68450164794922,256.94219970703125,181.7100067138672
2022-06-24 00:00:00-04:00,141.01393127441406,116.45999908447266,118.53800201416016,265.71673583984375,190.85000610351562
2022-06-27 00:00:00-04:00,141.01393127441406,113.22000122070312,116.62249755859375,262.9275817871094,189.13999938964844
2022-06-28 00:00:00-04:00,136.81317138671875,107.4000015258789,112.57150268554688,254.57984924316406,179.60000610351562
2022-06-29 00:00:00-04:00,138.59500122070312,108.91999816894531,112.25650024414062,258.33184814453125,178.36000061035156
2022-06-30 00:00:00-04:00,136.09645080566406,106.20999908447266,109.37249755859375,254.92726135253906,174.8699951171875
2022-07-01 00:00:00-04:00,138.29635620117188,109.55999755859375,109.08100128173828,257.6568908691406,179.9499969482422
2022-07-05 00:00:00-04:00,140.9143829345703,113.5,113.88700103759766,260.9026794433594,185.8800048828125
2022-07-06 00:00:00-04:00,142.26815795898438,114.33000183105469,115.2135009765625,264.23779296875,184.05999755859375
2022-07-07 00:00:00-04:00,145.6825408935547,116.33000183105469,119.30599975585938,266.4115295410156,189.27000427246094
2022-07-08 00:00:00-04:00,146.36936950683594,115.54000091552734,120.16850280761719,265.6770324707031,186.97999572753906
2022-07-11 00:00:00-04:00,144.2092742919922,111.75,116.52249908447266,262.5503845214844,177.33999633789062
2022-07-12 00:00:00-04:00,145.1947479248047,109.22000122070312,114.84950256347656,251.79067993164062,174.4499969482422
2022-07-13 00:00:00-04:00,144.82644653320312,110.4000015258789,112.18699645996094,250.84771728515625,176.55999755859375
2022-07-14 00:00:00-04:00,147.79286193847656,110.62999725341797,111.44000244140625,252.1976318359375,174.77999877929688
2022-07-15 00:00:00-04:00,149.48509216308594,113.55000305175781,112.76699829101562,254.81808471679688,189.11000061035156
2022-07-18 00:00:00-04:00,146.39926147460938,113.76000213623047,109.91000366210938,252.3663787841797,190.9199981689453
2022-07-19 00:00:00-04:00,150.31130981445312,118.20999908447266,114.62000274658203,257.6072692871094,201.6300048828125
2022-07-20 00:00:00-04:00,152.34201049804688,122.7699966430664,114.69999694824219,260.3269348144531,216.44000244140625
2022-07-21 00:00:00-04:00,154.6414794921875,124.62999725341797,115.04000091552734,262.8778991699219,223.8800048828125
2022-07-22 00:00:00-04:00,153.38722229003906,122.41999816894531,108.36000061035156,258.4311218261719,220.44000244140625
2022-07-25 00:00:00-04:00,152.25242614746094,121.13999938964844,108.20999908447266,256.91241455078125,218.50999450683594
2022-07-26 00:00:00-04:00,150.90858459472656,114.80999755859375,105.44000244140625,250.0337677001953,213.91000366210938
2022-07-27 00:00:00-04:00,156.0749053955078,120.97000122070312,113.5999984741211,266.7489929199219,226.75
2022-07-28 00:00:00-04:00,156.6323699951172,122.27999877929688,114.58999633789062,274.3622131347656,226.02000427246094
2022-07-29 00:00:00-04:00,161.76881408691406,134.9499969482422,116.63999938964844,278.6601257324219,224.89999389648438
2022-08-01 00:00:00-04:00,160.77337646484375,135.38999938964844,115.4800033569336,275.95037841796875,226.2100067138672
2022-08-02 00:00:00-04:00,159.28021240234375,134.16000366210938,115.9000015258789,272.78399658203125,221.4199981689453
2022-08-03 00:00:00-04:00,165.372314453125,139.52000427246094,118.77999877929688,280.3772888183594,226.72999572753906
2022-08-04 00:00:00-04:00,165.05377197265625,142.57000732421875,118.87000274658203,281.5485534667969,229.91000366210938
2022-08-05 00:00:00-04:00,164.8245086669922,140.8000030517578,118.22000122070312,280.81402587890625,226.77999877929688
2022-08-08 00:00:00-04:00,164.3460235595703,139.41000366210938,118.13999938964844,278.2432556152344,233.49000549316406
2022-08-09 00:00:00-04:00,164.39585876464844,137.8300018310547,117.5,280.20855712890625,229.94000244140625
2022-08-10 00:00:00-04:00,168.7021484375,142.69000244140625,120.6500015258789,287.01776123046875,244.11000061035156
2022-08-11 00:00:00-04:00,167.95452880859375,140.63999938964844,119.81999969482422,284.8935852050781,242.6999969482422
2022-08-12 00:00:00-04:00,171.5530548095703,143.5500030517578,122.6500015258789,289.74737548828125,249.3000030517578
2022-08-15 00:00:00-04:00,172.63958740234375,143.17999267578125,122.87999725341797,291.2958068847656,249.11000061035156
2022-08-16 00:00:00-04:00,172.48008728027344,144.77999877929688,122.51000213623047,290.54144287109375,245.69000244140625
2022-08-17 00:00:00-04:00,173.99526977539062,142.10000610351562,120.31999969482422,289.7755432128906,241.14999389648438
2022-08-18 00:00:00-04:00,173.59652709960938,142.3000030517578,120.86000061035156,288.6316223144531,245.1699981689453
2022-08-19 00:00:00-04:00,170.9748992919922,138.22999572753906,118.12000274658203,284.6329040527344,241.16000366210938
2022-08-22 00:00:00-04:00,167.03746032714844,133.22000122070312,115.06999969482422,276.2774658203125,226.5399932861328
2022-08-23 00:00:00-04:00,166.6985321044922,133.6199951171875,114.7699966430664,274.9743957519531,224.5500030517578
2022-08-24 00:00:00-04:00,166.99757385253906,133.8000030517578,114.69999694824219,274.3278503417969,229.61000061035156
2022-08-25 00:00:00-04:00,169.4896240234375,137.27999877929688,117.69999694824219,277.37164306640625,233.97999572753906
2022-08-26 00:00:00-04:00,163.09999084472656,130.75,111.30000305175781,266.6686706542969,223.27999877929688
2022-08-29 00:00:00-04:00,160.86712646484375,129.7899932861328,110.33999633789062,263.8238525390625,224.57000732421875
2022-08-30 00:00:00-04:00,158.4049835205078,128.72999572753906,109.91000366210938,261.5758361816406,220.64999389648438
2022-08-31 00:00:00-04:00,156.7203369140625,126.7699966430664,109.1500015258789,260.0837707519531,223.55999755859375
